ID,survey_time,surv_t,trip_purp,ac_st,ac_mode,ac_tt,ac_tc,b1,b2,b3,b4,b5,ac1,ac2,ac3,ac4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
687,7:33:00 PM,6,7,1,7,40,10,1,0,0,0,0,0,0,0,0,4,4,30,0,4,20,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,3.9,21.27272727,58.5,5.2,47,12.74,3.2,20.86956522,21,3.6,50,0,3.9,18.42519685,66.8,3.6,29.088,69.6,3.2,17.45454545,136
688,7:43:00 PM,6,1,1,7,45,15,0,0,0,0,0,0,0,1,0,4,1,40,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,8.8,48,132,8.8,60,21.56,3.2,20.86956522,21,7.2,99,0,8.8,41.57480315,125.6,7.2,58.176,127.2,3.2,17.45454545,136
689,7:55:00 PM,6,6,1,7,20,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.8,26.18181818,72,6.6,49,16.17,0.6,3.913043478,10,4,54,0,4.8,22.67716535,77.6,4,32.32,76,0.6,3.272727273,100
690,8:05:00 PM,6,7,1,7,35,10,0,0,0,0,0,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,1.6,21,10,0.6,3.913043478,10,1.6,21,0,1.7,8.031496063,40.4,1.6,12.928,33.2,0.6,3.272727273,100
691,2:31:00 PM,3,2,11,7,20,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.6,8.727272727,24,1.6,15,10,3.2,20.86956522,21,1.6,22,0,1.6,7.559055118,39.2,1.6,12.928,33.2,3.2,17.45454545,136
692,2:42:00 PM,3,2,16,7,10,5,1,0,0,0,0,0,0,0,0,4,2,20,0,1,5,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.6,14.18181818,39,2.4,24,10,3.4,22.17391304,22,1.5,21,0,2.6,12.28346457,51.2,1.5,12.12,32,3.4,18.54545455,142
693,2:56:00 PM,3,1,10,2,30,60,0,0,0,0,0,0,0,0,0,3,1,40,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4,21.81818182,60,4.3,30,10.535,2.3,15,16.5,4,55,0,4,18.8976378,68,4,32.32,76,2.3,12.54545455,130
694,3:08:00 PM,4,6,15,2,15,30,0,0,0,0,0,0,0,0,0,5,6,30,1,7,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.5,8.181818182,22.5,1.6,19,10,3.4,22.17391304,22,1.5,21,0,1.5,7.086614173,38,1.5,12.12,32,3.4,18.54545455,142
695,3:17:00 PM,4,8,11,2,35,50,0,0,0,0,0,0,1,0,0,4,6,30,1,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.2,25,10,0.001,0.006521739,10,2.1,29,0,2.3,10.86614173,47.6,2.1,16.968,45.6,0.001,0.005454545,100
696,3:15:00 PM,4,2,11,2,20,40,0,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.5,19.09090909,52.5,1.8,19,10,8.9,58.04347826,49.5,1.8,25,0,3.5,16.53543307,62,1.8,14.544,35.6,8.9,48.54545455,307
697,3:31:00 PM,4,2,11,1,5,0,0,0,0,0,0,0,0,0,0,6,2,20,1,1,5,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.6,3.272727273,9,0,5,10,1.9,12.39130435,15,0.6,8,0,0.6,2.834645669,27.2,0.6,4.848,21.2,1.9,10.36363636,100
698,3:45:00 PM,4,5,11,7,30,10,0,0,0,0,0,0,0,0,0,5,5,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.9,4.909090909,13.5,0.5,7,10,3.9,25.43478261,24.5,0.5,7,0,0.9,4.251968504,30.8,0.5,4.04,20,3.9,21.27272727,157
699,3:50:00 PM,4,4,11,6,15,15,0,1,0,0,0,0,1,1,0,6,4,40,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.6,19.63636364,54,4,27,10,0.4,2.608695652,10,2.1,30,0,3.6,17.00787402,63.2,2.1,16.968,45.6,0.4,2.181818182,100
700,3:53:00 PM,4,7,11,2,10,20,1,0,0,0,0,0,0,0,0,6,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.2,6.545454545,18,1.2,10,10,6.2,40.43478261,36,1.2,17,0,1.2,5.669291339,34.4,1.2,9.696,28.4,6.2,33.81818182,226
701,4:01:00 PM,4,4,11,2,15,30,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.5,13.63636364,37.5,3.5,29,10,2,13.04347826,15,1.8,26,0,2.5,11.81102362,50,1.8,14.544,35.6,2,10.90909091,100
702,4:11:00 PM,4,2,11,1,10,0,0,0,0,0,1,0,0,0,0,5,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,10.90909091,30,1.1,15,10,11.4,74.34782609,62,1.1,15,0,2,9.448818898,44,1.1,8.888,27.2,11.4,62.18181818,382
703,4:19:00 PM,4,3,11,2,5,20,0,0,0,0,0,0,0,0,0,5,3,30,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.1,6,16.5,0.6,9,10,17.7,115.4347826,93.5,0.6,9,0,1.1,5.196850394,33.2,0.6,4.848,21.2,17.7,96.54545455,571
704,4:28:00 PM,4,6,11,2,10,30,0,0,0,0,0,0,0,1,0,3,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3.9,21.27272727,58.5,1,13,10,4.1,26.73913043,25.5,1,13,0,3.9,18.42519685,66.8,1,8.08,26,4.1,22.36363636,163
705,4:39:00 PM,4,7,11,6,20,15,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.6,19.63636364,54,4,27,10,1.4,9.130434783,15,2.1,30,0,3.6,17.00787402,63.2,2.1,16.968,45.6,1.4,7.636363636,100
706,4:48:00 PM,4,5,11,5,20,40,0,0,0,1,0,0,0,0,0,5,5,60,0,6,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,2.1,11.45454545,31.5,2.1,24,10,11.4,74.34782609,62,2,28,0,2.1,9.921259843,45.2,2,16.16,38,11.4,62.18181818,382
707,4:57:00 PM,4,7,11,2,5,20,0,0,0,0,0,0,0,0,0,6,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.2,6.545454545,18,1.2,10,10,2.1,13.69565217,15.5,1.2,17,0,1.2,5.669291339,34.4,1.2,9.696,28.4,2.1,11.45454545,130
708,4:49:00 PM,4,6,14,1,5,0,0,0,0,0,0,0,0,0,0,2,6,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.4,2.181818182,6,0.4,6,10,0.4,2.608695652,10,0.4,6,0,0.4,1.88976378,24.8,0.4,3.232,20,0.4,2.181818182,100
709,5:08:00 PM,5,6,11,2,10,20,0,0,0,0,0,0,0,0,0,3,6,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.2,6.545454545,18,1.2,10,10,2.1,13.69565217,15.5,1.2,17,0,1.2,5.669291339,34.4,1.2,9.696,28.4,2.1,11.45454545,130
710,5:01:00 PM,5,7,7,7,30,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.4,24,66,3.5,34,10,4.8,31.30434783,29,2.5,34,0,4.4,20.78740157,72.8,2.5,20.2,52,4.8,26.18181818,184
711,5:17:00 PM,5,7,16,1,5,0,0,0,0,0,0,0,0,0,0,6,4,30,0,3,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.75,4.090909091,11.25,0,5,10,0.001,0.006521739,10,0.75,7,0,0.75,3.543307087,29,0.75,6.06,23,0.001,0.005454545,100
712,5:13:00 PM,5,3,11,2,25,50,0,0,0,0,1,0,1,0,0,3,5,60,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.2,25,10,2.1,13.69565217,15.5,2.1,29,0,2.3,10.86614173,47.6,2.1,16.968,45.6,2.1,11.45454545,130
713,5:25:00 PM,5,7,1,1,5,0,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.75,4.090909091,11.25,0,5,10,12.9,84.13043478,69.5,0.75,7,0,0.75,3.543307087,29,0.75,6.06,23,12.9,70.36363636,427
714,5:33:00 PM,5,7,8,2,10,30,1,0,0,0,0,0,0,1,0,3,6,30,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.8,9.818181818,27,0,5,10,10.4,67.82608696,57,1.3,18,0,1.8,8.503937008,41.6,1.3,10.504,29.6,10.4,56.72727273,352
715,5:40:00 PM,5,7,11,1,10,0,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,1.3,15,10,0.7,4.565217391,10,1.3,18,0,1.3,6.141732283,35.6,1.3,10.504,29.6,0.7,3.818181818,100
716,5:41:00 PM,5,4,11,7,40,15,0,0,0,0,0,0,0,0,0,5,4,40,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.7,20.18181818,55.5,5.6,40,13.72,16.9,110.2173913,89.5,3.7,51,0,3.7,17.48031496,64.4,3.7,29.896,71.2,16.9,92.18181818,547
717,5:53:00 PM,5,7,15,2,10,30,0,1,0,0,0,0,0,0,0,5,4,30,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,1.7,15,10,3.3,21.52173913,21.5,1,14,0,1.7,8.031496063,40.4,1,8.08,26,3.3,18,139
718,5:53:00 PM,5,7,11,7,25,10,1,0,0,0,0,0,0,0,0,5,4,30,0,3,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.3,12.54545455,34.5,2.5,26,10,3.4,22.17391304,22,2.1,29,0,2.3,10.86614173,47.6,2.1,16.968,45.6,3.4,18.54545455,142
719,6:06:00 PM,5,8,12,2,25,60,1,0,0,0,0,0,0,0,0,4,2,30,1,1,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.45,2.454545455,6.75,0,5,10,1.2,7.826086957,15,0.45,6,0,0.45,2.125984252,25.4,0.45,3.636,20,1.2,6.545454545,100
720,6:13:00 PM,5,7,11,7,15,10,1,0,0,0,0,0,0,0,0,5,4,40,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.4,7.636363636,21,0.8,11,10,1.4,9.130434783,15,0.8,11,0,1.4,6.614173228,36.8,0.8,6.464,23.6,1.4,7.636363636,100
721,6:18:00 PM,5,7,7,1,5,0,0,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.75,4.090909091,11.25,0,5,10,0.6,3.913043478,10,0.75,7,0,0.75,3.543307087,29,0.75,6.06,23,0.6,3.272727273,100
722,6:33:00 PM,5,7,1,1,5,0,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.75,4.090909091,11.25,0,5,10,3.2,20.86956522,21,0.75,7,0,0.75,3.543307087,29,0.75,6.06,23,3.2,17.45454545,136
723,7:01:00 PM,6,7,11,7,30,10,1,0,0,0,0,0,0,0,0,5,4,40,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,2.4,24,10,1.3,8.47826087,15,1.3,18,0,1.3,6.141732283,35.6,1.3,10.504,29.6,1.3,7.090909091,100
724,7:13:00 PM,6,6,14,1,10,0,0,0,0,0,0,0,0,0,0,4,6,30,0,7,5,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.4,2.181818182,6,0.4,6,10,17.7,115.4347826,93.5,0.4,6,0,0.4,1.88976378,24.8,0.4,3.232,20,17.7,96.54545455,571
725,7:23:00 PM,6,1,11,7,30,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,16.36363636,45,3.1,27,10,11.4,74.34782609,62,1.9,25,0,3,14.17322835,56,1.9,15.352,36.8,11.4,62.18181818,382
726,7:29:00 PM,6,7,11,7,25,10,0,0,0,0,0,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.4,18.54545455,51,0.6,8,10,12.9,84.13043478,69.5,0.6,8,0,3.4,16.06299213,60.8,0.6,4.848,21.2,12.9,70.36363636,427
727,8:01:00 PM,6,6,1,7,30,10,1,0,0,0,0,0,0,0,0,3,6,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,10.90909091,30,2.6,24,10,0.3,1.956521739,10,1.9,27,0,2,9.448818898,44,1.9,15.352,36.8,0.3,1.636363636,100
728,8:27:00 PM,6,6,11,7,10,5,0,0,0,0,0,0,0,1,0,5,6,30,0,1,20,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.1,6,16.5,0.5,7,10,7.1,46.30434783,40.5,0.5,7,0,1.1,5.196850394,33.2,0.5,4.04,20,7.1,38.72727273,253
729,8:31:00 PM,6,6,11,7,20,10,0,0,0,0,0,0,0,1,0,5,6,30,0,1,20,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,3.7,20.18181818,55.5,5.6,40,13.72,3.1,20.2173913,20.5,3.7,51,0,3.7,17.48031496,64.4,3.7,29.896,71.2,3.1,16.90909091,133
730,8:46:00 PM,6,7,11,7,25,15,0,0,0,0,0,0,0,0,0,5,1,40,0,5,60,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.6,8.727272727,24,1.6,16,10,2.3,15,16.5,1.6,22,0,1.6,7.559055118,39.2,1.6,12.928,33.2,2.3,12.54545455,130
731,4:41:00 PM,4,6,14,2,35,50,0,0,0,0,0,0,0,0,0,4,6,40,1,2,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.8,15.27272727,42,2.7,32,10,1.1,7.173913043,15,2.4,34,0,2.8,13.22834646,53.6,2.4,19.392,50.4,1.1,6,100
732,4:48:00 PM,4,2,16,1,15,0,1,0,0,0,0,0,0,0,0,5,2,20,0,1,5,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.9,4.909090909,13.5,0.7,9,10,0.7,4.565217391,10,0.7,9,0,0.9,4.251968504,30.8,0.7,5.656,22.4,0.7,3.818181818,100
733,5:11:00 PM,5,4,14,1,20,0,1,0,0,0,0,0,0,0,0,4,4,40,0,3,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.1,6,16.5,0,5,10,1.3,8.47826087,15,1.1,15,0,1.1,5.196850394,33.2,1.1,8.888,27.2,1.3,7.090909091,100
734,5:17:00 PM,5,7,14,7,30,15,0,0,0,0,1,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,16.36363636,45,3,32,10,11.2,73.04347826,61,3,43,0,3,14.17322835,56,3,24.24,60,11.2,61.09090909,376
735,5:22:00 PM,5,7,14,1,10,0,0,0,0,0,0,0,0,0,0,5,5,30,0,7,5,0,0,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,5.454545455,15,0,5,10,0.7,4.565217391,10,0.65,10,0,1,4.724409449,32,0.65,5.252,21.8,0.7,3.818181818,100
736,5:23:00 PM,5,7,14,2,10,30,0,0,0,0,0,0,0,0,0,4,5,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,1.3,20,10,11.2,73.04347826,61,1.3,18,0,1.3,6.141732283,35.6,1.3,10.504,29.6,11.2,61.09090909,376
737,5:32:00 PM,5,7,14,1,10,0,1,0,0,0,0,0,0,1,0,5,2,20,0,1,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.001,0.005454545,0.015,0,5,10,7,45.65217391,40,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,7,38.18181818,250
738,5:35:00 PM,5,6,14,2,20,40,1,0,0,0,0,0,1,0,0,4,6,40,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.8,15.27272727,42,2.7,32,10,2.3,15,16.5,2.4,34,0,2.8,13.22834646,53.6,2.4,19.392,50.4,2.3,12.54545455,130
739,5:48:00 PM,5,8,9,2,20,40,0,0,0,0,0,0,0,1,0,3,8,30,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.9,15.81818182,43.5,2.9,26,10,1.4,9.130434783,15,2.9,40,0,2.9,13.7007874,54.8,2.9,23.432,58.4,1.4,7.636363636,100
740,5:55:00 PM,5,8,9,2,20,40,0,0,0,1,0,0,0,1,0,3,8,30,1,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.9,15.81818182,43.5,2.9,26,10,2.3,15,16.5,2.9,40,0,2.9,13.7007874,54.8,2.9,23.432,58.4,2.3,12.54545455,130
741,5:44:00 PM,5,7,14,1,5,0,1,0,0,0,1,0,0,0,0,5,2,20,0,1,20,0,1,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.001,0.005454545,0.015,0,5,10,8.9,58.04347826,49.5,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,8.9,48.54545455,307
742,6:02:00 PM,5,7,14,6,20,20,0,0,0,0,0,0,0,0,0,6,4,30,1,3,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.2,22.90909091,63,4.2,38,10.29,1.4,9.130434783,15,4.2,59,0,4.2,19.84251969,70.4,4.2,33.936,79.2,1.4,7.636363636,100
743,6:10:00 PM,5,7,7,2,10,30,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.8,9.818181818,27,1.8,18,10,2.6,16.95652174,18,1.8,25,0,1.8,8.503937008,41.6,1.8,14.544,35.6,2.6,14.18181818,130
744,5:58:00 PM,5,7,10,7,45,20,0,0,0,0,0,0,0,0,0,6,4,40,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.9,10.36363636,28.5,2,26,10,6.2,40.43478261,36,1.9,26,0,1.9,8.976377953,42.8,1.9,15.352,36.8,6.2,33.81818182,226
745,6:15:00 PM,5,8,16,2,20,50,1,0,0,0,0,0,0,1,0,1,8,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.1,11.45454545,31.5,1.8,19,10,6.1,39.7826087,35.5,1.7,23,0,2.1,9.921259843,45.2,1.7,13.736,34.4,6.1,33.27272727,223
746,6:18:00 PM,5,8,16,2,20,50,1,0,0,0,0,0,0,1,0,1,8,60,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.1,11.45454545,31.5,1.8,19,10,1.1,7.173913043,15,1.7,23,0,2.1,9.921259843,45.2,1.7,13.736,34.4,1.1,6,100
747,6:22:00 PM,5,3,1,2,20,40,0,0,0,1,0,0,0,1,0,1,3,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.6,25.09090909,69,5.8,45,14.21,2,13.04347826,15,3.8,53,0,4.6,21.73228346,75.2,3.8,30.704,72.8,2,10.90909091,100
748,6:21:00 PM,5,7,9,7,30,10,0,0,0,0,0,0,0,0,0,4,4,40,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.4,18.54545455,51,2.9,25,10,0.7,4.565217391,10,2.4,34,0,3.4,16.06299213,60.8,2.4,19.392,50.4,0.7,3.818181818,100
749,6:29:00 PM,5,3,1,2,20,40,1,0,0,0,0,0,0,1,0,1,3,40,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.6,25.09090909,69,5.8,45,14.21,2.9,18.91304348,19.5,3.8,53,0,4.6,21.73228346,75.2,3.8,30.704,72.8,2.9,15.81818182,130
750,6:38:00 PM,5,7,12,2,20,40,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3,16.36363636,45,1.5,20,10,3.7,24.13043478,23.5,1.5,21,0,3,14.17322835,56,1.5,12.12,32,3.7,20.18181818,151
751,6:36:00 PM,5,7,11,7,30,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3,16.36363636,45,3.1,27,10,4.1,26.73913043,25.5,1.9,25,0,3,14.17322835,56,1.9,15.352,36.8,4.1,22.36363636,163
752,6:42:00 PM,5,7,14,7,20,15,0,0,0,0,0,0,0,0,0,6,4,30,1,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,3,16.36363636,45,3,32,10,1.4,9.130434783,15,3,43,0,3,14.17322835,56,3,24.24,60,1.4,7.636363636,100
753,7:07:00 PM,6,7,7,2,20,40,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.8,9.818181818,27,1.8,18,10,2,13.04347826,15,1.8,25,0,1.8,8.503937008,41.6,1.8,14.544,35.6,2,10.90909091,100
754,6:48:00 PM,5,6,14,2,25,60,0,0,0,0,0,0,0,0,0,1,6,30,0,4,20,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.7,14.72727273,40.5,4.3,34,10.535,3.7,24.13043478,23.5,2.8,39,0,2.7,12.75590551,52.4,2.8,22.624,56.8,3.7,20.18181818,151
755,7:20:00 PM,6,7,11,2,25,40,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.3,12.54545455,34.5,2.3,22,10,12.8,83.47826087,69,2.2,30,0,2.3,10.86614173,47.6,2.2,17.776,47.2,12.8,69.81818182,424
756,7:24:00 PM,6,6,10,7,30,10,0,0,0,0,0,1,0,0,0,1,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,4,21.81818182,60,3.2,26,10,3,19.56521739,20,1.7,24,0,4,18.8976378,68,1.7,13.736,34.4,3,16.36363636,130
757,7:28:00 PM,6,7,9,2,20,50,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.1,16.90909091,46.5,3.1,25,10,10.4,67.82608696,57,2.4,33,0,3.1,14.64566929,57.2,2.4,19.392,50.4,10.4,56.72727273,352
758,7:40:00 PM,6,7,14,7,20,10,0,0,0,0,0,0,0,0,0,5,4,40,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,16.36363636,45,3,32,10,10.4,67.82608696,57,3,43,0,3,14.17322835,56,3,24.24,60,10.4,56.72727273,352
759,1:06:00 PM,3,6,11,2,40,70,1,0,0,0,0,0,0,0,0,4,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.2,25,10,3.2,20.86956522,21,2.1,29,0,2.3,10.86614173,47.6,2.1,16.968,45.6,3.2,17.45454545,136
760,1:13:00 PM,3,1,16,2,15,30,0,0,0,0,0,0,0,0,0,5,1,40,0,5,80,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.9,4.909090909,13.5,0.7,9,10,0.001,0.006521739,10,0.7,9,0,0.9,4.251968504,30.8,0.7,5.656,22.4,0.001,0.005454545,100
761,1:19:00 PM,3,3,4,1,2,0,0,0,0,0,0,0,0,0,0,1,3,40,0,3,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.001,0.005454545,0.015,0,5,10,0.6,3.913043478,10,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,0.6,3.272727273,100
762,1:24:00 PM,3,8,14,2,25,50,0,0,0,0,0,1,0,0,0,3,8,30,1,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.5,8.181818182,22.5,3.1,28,10,6,39.13043478,35,1.5,22,0,1.5,7.086614173,38,1.5,12.12,32,6,32.72727273,220
763,1:28:00 PM,3,4,11,2,5,20,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.8,20.72727273,57,0.8,11,10,1.4,9.130434783,15,0.8,11,0,3.8,17.95275591,65.6,0.8,6.464,23.6,1.4,7.636363636,100
764,1:38:00 PM,3,1,16,2,5,20,0,0,0,1,0,0,0,0,0,6,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,0.7,9,10,17.1,111.5217391,90.5,0.7,9,0,1.7,8.031496063,40.4,0.7,5.656,22.4,17.1,93.27272727,553
765,2:05:00 PM,3,7,11,2,20,40,0,0,0,0,1,0,0,0,0,6,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.3,22,10,0.7,4.565217391,10,2.2,30,0,2.3,10.86614173,47.6,2.2,17.776,47.2,0.7,3.818181818,100
766,2:11:00 PM,3,5,11,2,20,30,0,0,0,0,0,0,0,0,0,2,5,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,6.4,34.90909091,96,6.5,51,15.925,0.8,5.217391304,10,5.2,72,0,6.4,30.23622047,96.8,5.2,42.016,95.2,0.8,4.363636364,100
