ID,survey_time,surv_t,trip_purp,eg_st,eg_mode,eg_tt,eg_tc,b1,b2,b3,b4,b5,ec1,ec2,ec3,ec4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
353,2:36:00 PM,3,8,14,2,15,75,0,0,0,1,0,0,0,0,0,3,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.5,6,23,1.4,20,10,1.5,9.8,15,1.4,20,0,1.5,7.1,38,1.4,11,35,1.5,8.2,100
354,2:30:00 PM,3,4,6,2,15,35,0,1,0,0,0,0,0,0,0,4,4,30,0,4,20,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,13.2,36,198,12.8,95,30,13.2,86,71,12.3,170,0,13.2,62.1,178,12.3,99,210,13.2,71.8,436
355,2:34:00 PM,3,2,6,2,5,10,1,0,0,0,1,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,4,11,0.8,15,10,0.7,4.6,10,0.7,11,0,0.7,3.3,28,0.7,6,25,0.7,3.8,100
356,2:38:00 PM,3,4,5,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1,3,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,32,0.8,6,25,1,5.4,100
357,2:35:00 PM,3,8,11,1,15,10,0,0,0,1,0,0,1,0,0,4,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
358,2:42:00 PM,3,6,12,1,5,10,0,0,0,1,0,0,0,0,0,3,8,20,1,1,5,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
359,2:41:00 PM,3,1,12,1,15,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,5,32,0.5,7,10,2.1,13.7,15.5,0.5,7,0,2.1,9.9,45,0.5,4,20,2.1,11.4,130
360,2:42:00 PM,3,8,11,1,5,10,0,0,0,1,0,0,0,0,0,4,4,30,1,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
361,2:42:00 PM,3,3,13,1,5,10,0,0,0,0,1,0,0,1,0,2,4,30,0,5,30,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,8.8,24,132,8.5,52,20,8.8,57.3,49,7.9,110,0,8.8,41.4,126,7.9,64,140,8.8,47.9,304
362,2:50:00 PM,3,3,13,1,5,10,1,0,0,0,0,0,1,0,0,2,3,40,1,2,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
363,2:46:00 PM,3,7,9,2,15,35,1,0,0,0,0,0,0,0,0,3,5,30,1,2,5,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.9,3,14,0.9,14,10,0.9,5.9,10,0.9,13,0,0.9,4.2,31,0.9,7,25,0.9,4.9,100
364,2:49:00 PM,3,1,16,7,15,75,0,0,0,0,0,0,0,0,0,6,1,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.9,15,59,3.1,28,10,3.9,25.4,24.5,2.7,38,0,3.9,18.4,67,2.7,22,60,3.9,21.2,157
365,2:50:00 PM,3,5,15,1,5,10,0,0,0,0,1,0,0,0,0,1,5,60,0,6,5,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,21,28,315,23.7,146,60,21,136.8,110,20.3,279,0,21,98.8,272,20.3,164,340,21,114.2,670
366,2:51:00 PM,3,2,8,1,5,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,5,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.9,7,29,0.3,5,10,1.9,12.4,15,0.3,5,0,1.9,8.9,43,0.3,2,20,1.9,10.3,100
367,2:54:00 PM,3,1,11,1,15,10,0,0,0,0,0,0,0,0,0,6,1,30,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.6,2,9,0.6,8,10,0.6,3.9,10,0.6,8,0,0.6,2.8,27,0.6,5,25,0.6,3.3,100
368,2:47:00 PM,3,3,13,1,5,10,0,0,0,0,1,0,0,1,0,2,3,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.4,6,10,0.7,4.6,10,0.4,6,0,0.7,3.3,28,0.4,3,20,0.7,3.8,100
369,2:54:00 PM,3,2,11,1,15,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.5,7,38,0.9,13,10,2.5,16.3,17.5,0.9,13,0,2.5,11.8,50,0.9,7,25,2.5,13.6,130
370,2:58:00 PM,3,4,12,1,15,10,0,0,0,0,0,0,0,0,0,6,4,30,0,5,30,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
371,2:54:00 PM,3,2,6,1,15,10,1,0,0,0,1,0,0,0,0,5,2,20,0,1,5,0,1,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,9.9,26,149,19.4,108,50,9.9,64.5,54.5,8.7,119,0,9.9,46.6,139,8.7,70,155,9.9,53.9,337
372,3:02:00 PM,4,8,12,1,5,10,0,0,0,1,0,0,0,1,0,2,8,30,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
373,3:00:00 PM,4,2,15,2,15,35,0,0,0,0,1,0,0,0,0,5,2,30,0,1,5,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,19.8,24,297,18.8,129,45,19.8,129,104,18.6,253,0,19.8,93.2,258,18.6,150,310,19.8,107.7,634
374,3:03:00 PM,4,1,7,1,5,10,1,0,0,0,0,0,0,0,0,5,1,40,0,5,60,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,8,10,0.7,4.6,10,0.6,8,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
375,3:07:00 PM,4,6,6,2,15,35,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,9.4,25,141,10,60,25,9.4,61.2,52,8.4,116,0,9.4,44.2,133,8.4,68,150,9.4,51.1,322
376,3:07:00 PM,4,7,8,2,15,35,1,0,0,0,0,0,1,0,0,5,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.9,7,29,0.3,5,10,1.9,12.4,15,0.3,5,0,1.9,8.9,43,0.3,2,20,1.9,10.3,100
377,3:04:00 PM,4,6,6,7,5,10,0,0,0,0,1,0,0,1,0,3,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.1,14,47,3.7,40,10,3.1,20.2,20.5,3,41,0,3.1,14.6,57,3,24,60,3.1,16.9,133
378,3:09:00 PM,4,2,7,2,15,35,1,0,0,0,0,0,1,0,0,5,2,20,1,1,5,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,8,10,0.7,4.6,10,0.6,8,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
379,3:08:00 PM,4,7,6,1,15,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,7,18,1.6,19,10,1.2,7.8,15,1.2,17,0,1.2,5.6,34,1.2,10,30,1.2,6.5,100
380,3:13:00 PM,4,7,6,1,5,10,1,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,7,18,1.6,19,10,1.2,7.8,15,1.2,17,0,1.2,5.6,34,1.2,10,30,1.2,6.5,100
381,3:16:00 PM,4,8,11,1,5,10,0,0,0,1,0,0,0,0,0,2,8,30,0,5,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
382,3:24:00 PM,4,6,14,2,25,35,0,0,0,1,0,0,0,0,0,6,8,30,0,5,30,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1.3,6,20,1.1,16,10,1.3,8.5,15,1.1,16,0,1.3,6.1,36,1.1,9,30,1.3,7.1,100
383,3:36:00 PM,4,6,14,2,15,35,0,0,0,1,0,0,0,0,0,2,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.3,6,20,1.1,16,10,1.3,8.5,15,1.1,16,0,1.3,6.1,36,1.1,9,30,1.3,7.1,100
384,3:40:00 PM,4,3,16,2,25,75,0,0,0,0,0,0,0,0,0,2,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.6,14,54,1.9,22,10,3.6,23.5,23,1.7,23,0,3.6,16.9,63,1.7,14,35,3.6,19.6,148
385,3:45:00 PM,4,7,13,2,15,75,0,0,0,0,0,0,0,0,0,6,4,40,0,4,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.5,7,23,0.9,13,10,1.5,9.8,15,0.9,13,0,1.5,7.1,38,0.9,7,25,1.5,8.2,100
386,3:45:00 PM,4,6,12,2,25,75,0,0,0,0,0,0,0,0,0,2,8,30,1,2,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,4.9,15,74,7.3,53,20,4.9,31.9,29.5,4.7,65,0,4.9,23.1,79,4.7,38,90,4.9,26.7,187
387,3:41:00 PM,4,2,6,1,15,10,1,0,0,0,0,0,0,1,0,4,2,20,0,1,5,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
388,3:47:00 PM,4,2,6,2,25,75,1,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,15,36,225,16.8,102,40,15,97.7,80,11.7,162,0,15,70.6,200,11.7,95,200,15,81.6,490
389,3:52:00 PM,4,1,8,2,15,35,0,0,0,0,1,0,0,0,0,6,1,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,13,48,1.8,25,10,3.2,20.8,21,1.8,25,0,3.2,15.1,58,1.8,15,40,3.2,17.4,136
390,3:50:00 PM,4,2,6,1,15,10,1,0,0,0,1,0,1,0,0,4,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
391,3:55:00 PM,4,8,13,2,15,75,0,0,0,1,0,0,0,0,0,3,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.7,10,41,2,28,10,2.7,17.6,18.5,2,28,0,2.7,12.7,52,2,16,45,2.7,14.7,130
392,3:58:00 PM,4,4,10,2,15,35,0,0,0,0,0,0,0,0,0,5,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,5,18,1,15,10,1.2,7.8,15,1,15,0,1.2,5.6,34,1,8,30,1.2,6.5,100
393,4:03:00 PM,4,6,6,2,15,35,0,0,0,1,0,0,0,1,0,4,6,60,0,6,5,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,11.3,30,170,11.7,73,30,11.3,73.6,61.5,11,154,0,11.3,53.2,156,11,89,190,11.3,61.5,379
394,4:06:00 PM,4,6,16,2,15,35,0,0,0,1,0,0,0,1,0,4,6,40,1,2,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
395,4:03:00 PM,4,1,15,7,15,35,0,0,0,0,0,0,0,0,0,5,1,30,0,5,30,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,24.8,41,372,20.9,136,50,24.8,161.6,129,20.4,279,0,24.8,116.7,318,20.4,165,340,24.8,134.9,784
396,3:57:00 PM,4,4,14,1,5,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.3,5,20,1.3,18,10,1.3,8.5,15,1.3,18,0,1.3,6.1,36,1.3,11,30,1.3,7.1,100
397,4:15:00 PM,4,2,14,1,5,10,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
398,4:13:00 PM,4,2,12,2,15,35,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,3.5,11,53,1.7,24,10,3.5,22.8,22.5,1.7,24,0,3.5,16.5,62,1.7,14,35,3.5,19,145
399,4:14:00 PM,4,6,6,1,5,10,1,0,0,0,0,0,0,0,0,5,6,30,0,7,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.8,7,27,1.7,20,10,1.8,11.7,15,1.5,21,0,1.8,8.5,42,1.5,12,35,1.8,9.8,100
400,4:20:00 PM,4,3,13,1,5,10,1,0,0,0,0,0,0,0,0,3,3,40,1,2,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
401,4:51:00 PM,4,7,15,2,15,35,0,1,0,0,0,0,0,0,0,6,4,40,0,4,30,0,1,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,22.5,32,338,21.1,137,50,22.5,146.6,117.5,19.5,266,0,22.5,105.9,290,19.5,158,325,22.5,122.4,715
402,4:50:00 PM,4,4,5,2,25,75,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.8,11,42,1.9,26,10,2.8,18.2,19,1.8,25,0,2.8,13.2,54,1.8,15,40,2.8,15.2,130
403,4:51:00 PM,4,6,13,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,5,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
404,4:31:00 PM,4,4,15,7,15,10,0,1,0,0,0,0,0,0,0,3,4,30,0,4,30,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,22.5,32,338,21.1,137,50,22.5,146.6,117.5,19.5,266,0,22.5,105.9,290,19.5,158,325,22.5,122.4,715
405,4:53:00 PM,4,6,1,7,25,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,11.2,21,168,13.8,96,35,11.2,73,61,9.8,135,0,11.2,52.7,154,9.8,79,170,11.2,60.9,376
406,4:58:00 PM,4,7,15,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,1,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,11.4,18,171,10.9,93,25,11.4,74.3,62,10.9,148,0,11.4,53.7,157,10.9,88,190,11.4,62,382
407,5:00:00 PM,5,4,1,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,6,30,1.9,27,10,2,13,15,1.9,27,0,2,9.4,44,1.9,15,40,2,10.9,100
408,2:57:00 PM,3,4,9,7,5,10,0,1,0,0,0,0,0,0,0,5,4,30,0,3,20,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.3,13,65,4.8,41,10,4.3,28,26.5,3.3,46,0,4.3,20.2,72,3.3,27,65,4.3,23.4,169
409,4:59:00 PM,4,8,6,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,7,18,1.6,19,10,1.2,7.8,15,1.2,17,0,1.2,5.6,34,1.2,10,30,1.2,6.5,100
410,5:06:00 PM,5,3,8,2,15,35,1,0,0,0,0,0,0,1,0,4,3,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.9,7,29,0.3,5,10,1.9,12.4,15,0.3,5,0,1.9,8.9,43,0.3,2,20,1.9,10.3,100
411,5:02:00 PM,5,7,11,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,6,36,0.4,5,10,2.4,15.6,17,0.4,5,0,2.4,11.3,49,0.4,3,20,2.4,13.1,130
412,5:10:00 PM,5,4,1,7,25,75,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,11.3,21,170,13.8,97,35,11.3,73.6,61.5,9.8,136,0,11.3,53.2,156,9.8,79,170,11.3,61.5,379
413,5:15:00 PM,5,4,11,2,15,75,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
414,5:15:00 PM,5,7,1,2,15,75,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.2,13,63,3.6,50,10,4.2,27.4,26,3.6,50,0,4.2,19.8,70,3.6,29,70,4.2,22.8,166
415,5:23:00 PM,5,4,1,6,15,35,1,0,0,0,0,0,0,0,0,1,4,30,0,4,20,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.2,13,63,3.6,50,10,4.2,27.4,26,3.6,50,0,4.2,19.8,70,3.6,29,70,4.2,22.8,166
416,5:26:00 PM,5,7,4,7,15,10,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.4,13,66,4.4,38,10,4.4,28.7,27,3,40,0,4.4,20.7,73,3,24,60,4.4,23.9,172
417,5:29:00 PM,5,7,9,2,15,75,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.3,13,65,4.8,41,10,4.3,28,26.5,3.3,46,0,4.3,20.2,72,3.3,27,65,4.3,23.4,169
418,5:43:00 PM,5,4,12,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
419,5:37:00 PM,5,4,7,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,5.5,14,83,6,47,15,5.5,35.8,32.5,3.9,54,0,5.5,25.9,86,3.9,32,75,5.5,29.9,205
420,6:00:00 PM,5,7,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
421,5:47:00 PM,5,4,7,1,5,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,8,10,0.7,4.6,10,0.6,8,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
422,5:37:00 PM,5,7,11,7,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,7,48,2.1,23,10,3.2,20.8,21,2,29,0,3.2,15.1,58,2,16,45,3.2,17.4,136
423,6:05:00 PM,5,7,6,2,5,35,1,0,0,0,0,0,0,0,0,6,4,30,0,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.8,7,27,1.9,23,10,1.8,11.7,15,1.4,20,0,1.8,8.5,42,1.4,11,35,1.8,9.8,100
424,6:08:00 PM,5,7,16,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,1,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.8,7,27,0.6,8,10,1.8,11.7,15,0.6,8,0,1.8,8.5,42,0.6,5,25,1.8,9.8,100
425,6:10:00 PM,5,7,12,7,5,10,0,1,0,0,0,0,0,0,0,6,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.6,6,24,0.9,13,10,1.6,10.4,15,0.9,13,0,1.6,7.5,39,0.9,7,25,1.6,8.7,100
426,5:54:00 PM,5,7,9,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1,2,15,1,14,10,1,6.5,10,1,14,0,1,4.7,32,1,8,30,1,5.4,100
427,5:53:00 PM,5,7,12,1,5,10,1,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,5,32,0.5,7,10,2.1,13.7,15.5,0.5,7,0,2.1,9.9,45,0.5,4,20,2.1,11.4,130
428,6:15:00 PM,5,6,11,2,15,35,0,0,0,0,1,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,7,32,1.8,25,10,2.1,13.7,15.5,1.8,25,0,2.1,9.9,45,1.8,15,40,2.1,11.4,130
429,6:04:00 PM,5,7,11,1,5,10,1,0,0,0,1,0,0,0,0,5,4,40,0,3,60,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
430,6:20:00 PM,5,3,13,1,5,10,1,0,0,0,0,0,1,0,0,4,3,30,1,2,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
431,6:18:00 PM,5,7,16,2,15,75,0,0,0,0,0,0,0,0,0,6,4,40,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.3,8,35,1.3,18,10,2.3,15,16.5,1.1,16,0,2.3,10.8,48,1.1,9,30,2.3,12.5,130
432,6:25:00 PM,5,7,16,2,15,35,0,0,0,0,0,0,0,0,0,5,3,30,0,3,30,0,1,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,8.6,22,129,8.2,59,20,8.6,56,48,6,82,0,8.6,40.5,123,6,48,110,8.6,46.8,298
433,6:22:00 PM,5,7,16,7,15,10,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,1,1,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,3.4,12,51,2.6,21,10,3.4,22.2,22,2.3,31,0,3.4,16,61,2.3,19,50,3.4,18.5,142
434,6:16:00 PM,5,8,14,2,25,75,1,0,0,0,0,0,0,0,0,2,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.5,6,23,1.4,20,10,1.5,9.8,15,1.4,20,0,1.5,7.1,38,1.4,11,35,1.5,8.2,100
435,6:17:00 PM,5,6,7,2,15,35,0,0,0,1,0,0,0,1,0,4,6,30,0,5,80,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,8,10,0.7,4.6,10,0.6,8,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
436,6:25:00 PM,5,8,13,2,15,35,0,0,0,1,0,0,0,0,0,3,4,30,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.7,10,41,2,28,10,2.7,17.6,18.5,2,28,0,2.7,12.7,52,2,16,45,2.7,14.7,130
437,6:13:00 PM,5,7,16,7,5,10,0,1,0,0,1,0,0,0,0,5,4,40,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,8,36,1.3,19,10,2.4,15.6,17,1.3,19,0,2.4,11.3,49,1.3,11,30,2.4,13.1,130
438,6:29:00 PM,5,7,16,7,25,10,0,0,0,0,0,0,0,0,0,5,4,30,1,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.3,14,65,3.9,36,10,4.3,28,26.5,3.1,44,0,4.3,20.2,72,3.1,25,65,4.3,23.4,169
439,6:33:00 PM,5,6,16,7,25,10,0,0,0,1,0,0,0,0,0,4,6,30,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.9,15,59,3.2,34,10,3.9,25.4,24.5,2.8,39,0,3.9,18.4,67,2.8,23,60,3.9,21.2,157
440,6:26:00 PM,5,7,2,2,5,35,0,1,0,0,0,0,0,0,0,6,4,30,0,3,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,6.3,19,95,13.4,105,35,6.3,41,36.5,5.5,76,0,6.3,29.7,96,5.5,44,100,6.3,34.3,229
441,6:37:00 PM,5,6,7,1,5,10,0,0,0,1,0,0,0,0,0,4,4,40,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,8,10,0.7,4.6,10,0.6,8,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
442,6:37:00 PM,5,3,12,7,25,35,0,0,0,0,1,0,1,0,0,1,5,60,0,6,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,10,36,1.5,21,10,2.4,15.6,17,1.5,21,0,2.4,11.3,49,1.5,12,35,2.4,13.1,130
